file,title
a85682aca36d1cf089dc70545836c4a2485c93ee.json,Sero-prevalence
9301787667eb36e650623c8dc753399f3e1b4b7c.json,A Next-Generation Sequencing Data Analysis Pipeline for Detecting Unknown Pathogens from Mixed Clinical Samples and Revealing Their Genetic Diversity
50e8d64761dddc0b7ce037734d813eca7cd63701.json,Alphacoronaviruses in New World Bats: Prevalence
774e74e60cb62c3057145f6b98501fe532acdbdd.json,Development and Application of an ELISA for the Detection of Porcine Deltacoronavirus IgG Antibodies
2d55579da23b39930f789c6a961c517d9fe71d3c.json,The use of infrared thermography as a non-invasive method for fever detection in sheep infected with bluetongue virus
a342309afcd8f23a8c95253b725f51e1925a06f0.json,First molecular identification of kobuviruses in wolves (Canis lupus) in Italy
c458f17d49c0b39b4ac6fece7f994fd9f6ede076.json,Identification and characterization of unrecognized viruses in stool samples of non-polio acute flaccid paralysis children by simplified VIDISCA
38bed8a14f2f6103cf5f8ddc6db772c8ab52f7c4.json,Pathogenesis and Diagnostic Approaches of Avian Infectious Bronchitis
cf6aa226d19188bcb5215d3d1cced4773a82b6f8.json,Identification of hepadnavirus in the sera of cats OPEN
e1fe80dd0a73c185f9e2a91cc2daf3a8f0fa9e0d.json,Isolation of Tioman virus from Pteropus giganteus bat in North-East region of India
c890cb0b691543c29b35b5a1351ff8c990739fe2.json,Prevalence and genetic diversity analysis of human coronaviruses among cross-border children
8d405f480ce98249a0a7c2671dbfeee9544a4060.json,Rapid differentiation of avian infectious bronchitis virus isolates by sample to residual ratio quantitation using real-time reverse transcriptase-polymerase chain reaction
d904bda685a2964f7b4367ab564f9992b0e18691.json,Field strain feline coronaviruses with small deletions in ORF7b associated with both enteric infection and feline infectious peritonitis
0586c9a5cbb333e62fb7e18d5239eae3be34d42a.json,Genetic Analysis of Avian Coronavirus Infectious Bronchitis Virus in Yellow Chickens in Southern China over the Past Decade: Revealing the Changes of Genetic Diversity
33b0c24cb03b515296b278e96fd7de32151b9511.json,viruses Exploiting the Legacy of the Arbovirus Hunters
e9304fa14f5ca2e5589a0354f83cda4a172463c2.json,Attenuation of highly pathogenic porcine reproductive and respiratory syndrome virus by inserting an additional transcription unit
5367c37ddfee14aaa94c806703361f23e09caffd.json,Viral Diversity of Microbats within the South West Botanical Province of Western Australia
b1e87abf80b2b0a3a3e9673e09bb8ceb8508f30f.json,Molecular and phylogenetic analysis of bovine coronavirus based on the spike glycoprotein gene
0f606c26bbe0a22597d0aeea5078c22db86da5d7.json,Genetic analysis of canine group 2 coronavirus in Korean dogs
eb0023afffe828abb567256d7a4c8c697a0e5de0.json,High prevalence and diversity of viruses of the subfamily Gammaherpesvirinae
0f64095c3f030c293ac087d505f3a3f64d110090.json,Habitat disturbance results in chronic stress and impaired health status in forest-dwelling paleotropical bats
dac3bbf26b6f5e0785092144acd855176e341d13.json,A rare Cryptosporidium parvum genotype associated with infection of lambs and zoonotic transmission in Italy
3d29874a6a6aaca3dd240c945e14ef795815634e.json,Observation of high recombination occurrence of Porcine Reproductive and Respiratory Syndrome Virus in field condition
131af5ab50551638e3ce9a8c615b9b4364f2f34e.json,Characterization of a Pathogenic Full-Length cDNA Clone and Transmission Model for Porcine Epidemic Diarrhea Virus Strain PC22A
b56a7a05df207cfba372ea95b1c34fe47a3ee786.json,Molecular characterization of canine coronavirus strains circulating in Brazil
26bca70200beba798f52a32b42dac01ad160ab8f.json,Single reaction
d9673140ed5b5705993a5fe5714bcd1dd2759b2d.json,Animal virus discovery: improving animal health
e93ca969785c22be69d1fd4aaed2336d7f7e4580.json,Retrospective serological survey on selected viral pathogens in wild boar populations in Germany
bdefcdf80ec2c6da253c8ce15b0b818697d6bc00.json,Establishment of a simultaneous detection method for ten duck viruses using MALDI-TOF mass spectrometry
0537823ee7ac420f3f6e1a1261afa425dd4cd1a6.json,Research Article
258ce44a78453f7d28e241962a197995d3e53c04.json,Development of SYBR Green real-time RT-PCR for rapid detection
746e46b0df1d289d7ebd064e79eee49d4340a4ad.json,Degenerate PCR primer design for the specific identification of rhinovirus C
e876958c75efe0d52091fb2e744275eb55f0eeb0.json,Molecular analysis of the ORFs 3 to 7 of porcine reproductive and respiratory syndrome virus
3a6fd660f0d9555bdf2ba3b89120c82911386f51.json,Genome divergence and increased virulence of outbreak associated Salmonella enterica subspecies enterica serovar Heidelberg
b9b56a7b507acbddb2122ecc330a8d331c5ff33c.json,Influenza D Virus Infection in Dromedary Camels
f4f804bac7b32c84ad6572776df684df2a2e5fda.json,Livestock Drugs and Disease: The Fatal Combination behind Breeding Failure in Endangered Bearded Vultures
9f052309c5fe73c37790a81b6f9f6981b2e40fee.json,Virus Research Detection of related positive-strand RNA virus genomes by reverse transcription/polymerase chain reaction using degenerate primers for common replicase sequences
bcbf68ebc83c099903e1ba7efece39405fd771ae.json,Seroprevalence and risk factors for infection with equine coronavirus in healthy horses in the USA
9728dc7174668523338b32a9608f43a91e8b797d.json,Detection of Novel duck reovirus (NDRV) using visual reverse transcription loop-mediated isothermal amplification (RT-LAMP)
9e07f143e68e4005dcfa74ded3eb7b218b32e653.json,Reverse transcriptase loop-mediated isothermal amplification for the detection of feline coronavirus
6aae752380943069e39342f1d86741124211c312.json,Detection and characterisation of coronaviruses in migratory and non-migratory Australian wild birds
54c181b0d38f5c61afd1dac11c51371a8fe4345c.json,Efficiency of various cloned DNA probes for detection of bovine viral diarrhea viruses
46bc710f059785a01e1f1cd031f7347b511c2258.json,Characterization of avian paramyxovirus type 6 isolated from a Eurasian teal in the intersection of migratory flyways in Russia
b3c5851cacc0784a7ee6be6e9270faa092c3c243.json,Full genome analysis of a novel adenovirus from the South Polar skua (Catharacta maccormicki) in Antarctica
ef78166253de329621b80f8ea193609d0330f0b5.json,Specific real-time reverse transcription-polymerase chain reaction for detection and quantitation of turkey coronavirus RNA in tissues and feces from turkeys infected with turkey coronavirus
a274eabdee76dfe956dc3fdcaa5a105e8fd465bd.json,The ecology and adaptive evolution of influenza A interspecies transmission
95236881d9620959cab6cd51064f5c60f12b1f04.json,High prevalence and genetic diversity of hepatitis B viruses in insectivorous bats from China
8edd711f742484517e3e3e206b4cb7b3441722f9.json,Porcine Epidemic Diarrhea Virus among Farmed Pigs
e36ee57eaf7546a475cd08d42c9192395f9b296e.json,SCIENCE CHINA SPECIAL TOPIC: Haunted with and hunting for viruses Emerging infectious diseases associated with bat viruses
b8e929a5f023a12cfe584678c9dc89cf2b8afc6e.json,Novel Picobirnaviruses in Respiratory and Alimentary Tracts of Cattle and Monkeys with Large Intra-and Inter-Host Diversity
d80a7090ab5c8141c7dbedb3b8bf302b1bdcee40.json,Cryptococcus gattii VGIIb-like Variant in White-Tailed Deer
ccde33bdca9b5c7f879f105a4596e5b1ad3f9408.json,Longitudinal study of age-specific pattern of coronavirus infection in Lyle's flying fox (Pteropus lylei) in Thailand
9cac297cbe600d362c95485037335e959e4cf36e.json,Serosurvey of Coxiella burnetii (Q fever) in Dromedary Camels (Camelus dromedarius) in Laikipia County
dc0959eb5a34d038380f72b0f21ecd8361b17cc1.json,Genetic and pathogenic characterization of a novel reassortant mammalian orthoreovirus 3 (MRV3) from a diarrheic piglet and seroepidemiological survey of MRV3 in diarrheic pigs from east China
65a49f91fda031c7e95543c2d73082b090d08ffc.json,Attenuation of Infectious Bronchitis Virus in Eggs Results in Different Patterns of Genomic Variation across Multiple Replicates
fc97aeb066cf1151c61d37d9bdce776463d9fbc4.json,Detection of kobuvirus RNA in Japanese domestic dogs
56b676b82fd8b903ed7e8868a98701cee1115af9.json,Genetic characteristics and analysis of a novel rotavirus G3P[22] identified in diarrheic feces of Korean rabbit
f5f1cd43740b5b6eca8b3cf2714fc0854a746519.json,RNA sequencing-based analysis of the spleen transcriptome following infectious bronchitis virus infection of chickens selected for different mannose-binding lectin serum concentrations
e2aeb76496f7eb1cca212bd737dd6db43f81d5f0.json,A multiplex real-time PCR assay for the detection and differentiation of the newly emerged porcine circovirus type 3 and continuously evolving type 2 strains in the United States
0093f9ae0861afc0d29fff935ae6a3af898cea00.json,Emergence of infectious malignant thrombocytopenia in Japanese macaques (Macaca fuscata) by SRV-4 after transmission to a novel host
21caf0c49864b6af4c62e68e3ff7374e14c16537.json,Genomic Characterization and High Prevalence of Bocaviruses in Swine
3273d1af75cb33dbbec0d61dded9d576fe946030.json,Calculation of Evolutionary Correlation between Individual Genes and Full-Length Genome: A Method Useful for Choosing Phylogenetic Markers for Molecular Epidemiology
4f1c22de2d2e0b3f2a12bf2a557d429d3ae31a5b.json,Astrovirus in Reunion Free-tailed Bat (Mormopterus francoismoutoui)
5df6a629545e9d444c3ee76b24095606a25e48e1.json,Porcine Epidemic Diarrhea Virus Variants with High Pathogenicity
72d032a52bbe9a9028275d30caebd3f9ad62548d.json,Novel genotype of infectious bronchitis virus isolated in China
2bc2fe97aaf88704800806bac58b85cfdc39a6e2.json,Detection and Characterization of Distinct Alphacoronaviruses in Five Different Bat Species in Denmark
4939a8ffb831e245e793678ca58921a9cea68872.json,A genome-wide association study identifies major loci affecting the immune response against infectious bronchitis virus in chicken
5136621ef7ae0c8d8b2dd396e432bedceb3f0331.json,Identification and Characterization of a Novel Alpaca Respiratory Coronavirus Most Closely Related to the Human Coronavirus 229E
84d00088f2124eac73c0e79cb15fbe4924109178.json,Molecular Evidence of Influenza A Virus Circulation in African Dromedary Camels Imported to Saudi Arabia
75c039bbea7218453a3dc06279223707c7008e50.json,Virological and molecular characterization of a mammalian orthoreovirus type 3 strain isolated from a dog in Italy
5390aefc8bb1a06635a321c0cd82589e2b91c9ee.json,Genetic resistance -an alternative for controlling PRRS?
87be5496d8834f90eab07a64b14b09105a2a7a5e.json,Current Opinion in Virology
3caab8234843e6047eacf1f7d1efc1db1d40d11b.json,Rapid detection of three rabbit pathogens by use of the Luminex x-TAG assay
43f0ed0ead4058d6f92c7390c15d0d9fe66af448.json,Virology Journal Recovery of divergent avian bornaviruses from cases of proventricular dilatation disease: Identification of a candidate etiologic agent
3e72fd7554ad263eefddd4a0c6ee06afea606a44.json,Microarray for Identification of the Chiropteran Host Species of Rabies Virus in Canada
7360f5cfdd468aea794a9eb68291950862c8fcb0.json,Characterization of Chinese Porcine Epidemic Diarrhea Virus with Novel Insertions and Deletions in Genome OPEN
f77d9d6d6d7730a6a554319266051a8b1e36970b.json,MERS coronaviruses from camels in Africa exhibit region-dependent genetic diversity
f2cf26f9c677482ee8e060ce7d9d73b6214fef52.json,Novel Norovirus in Dogs with Diarrhea
028ba4ee4318f0b8adc78559aa2f129d272587e9.json,Case-control study of microbiological etiology associated with calf diarrhea
a47847e94dfc6b117d860aaa199a0168096df817.json,Veterinary Microbiology Identification of enteric viruses circulating in a dog population with low vaccine coverage
f45a23e3bc3c7337c79a372aca8936e2b7509e51.json,From the field to the lab -An European view on the global spread of PEDV
1178a7ffa53fe3bb729f6796935acbe156061cc3.json,Isolation and characterization of feline panleukopenia virus from a diarrheic monkey
c39dd28fc793a6826ea646a27b79cdf565a42cde.json,Think globally
db5d4d312d002e6bdc87f433d1ad118681167016.json,Detection of infectious bronchitis virus serotypes by reverse transcription polymerase chain reaction in broiler chickens
1fa2b0b3e60ed67e77878cff264b50016515c687.json,European bat lyssaviruses: Distribution
9c85b0dd795a95e53b5cdc4b3bc8c46d1bd5e154.json,Prevalence and molecular characterization of infectious bronchitis virus isolated from chicken in Bangladesh
d2755c2062f85dd4d64cc54b2336271f6a4f0ba2.json,Rapid Recovery of Classical Swine Fever Virus Directly from Cloned cDNA
e3a0c96eb90d4df67945fa4c992b9acf4745af7f.json,Typing of canine parvovirus strains circulating in Brazil between 2008 and 2010
962b1eed7da37d26000eb9232c49851420b1e662.json,Feline Coronavirus 3c Protein: A Candidate for a Virulence Marker?
2f724b7cfad10b8e35297cd8f000b88f67939d72.json,First Complete Genome Sequence of a Feline Alphacoronavirus 1 Strain from Brazil
b574bf0f935b4f092e6df566f24ce24020474b66.json,Vaccine or field strains: the jigsaw pattern of infectious bronchitis virus molecular epidemiology in Poland
2f56502b1b23bd52dcf3e700ff370667fac055ee.json,Full-Genome Deep Sequencing and Phylogenetic Analysis of Novel Human Betacoronavirus
0defab5b2520008da1413d0f75d29fe0ae656ea9.json,viruses Can Bats Serve as Reservoirs for Arboviruses?
1a52404c7cdc68445f80cb3ddde5781d4ec5cbe5.json,Bovine coronaviruses associated with enteric and respiratory diseases in Canadian dairy cattle display different reactivities to anti-HE monoclonal antibodies and distinct amino acid changes in their HE
eb6bcd87e93e2bac6bd7b03367102b0a05e458e3.json,Ferret badger rabies origin and its revisited importance as potential source of rabies transmission in Southeast China
63f776d8ae5084cc5a3aa5e09aa55f1a302b1b1f.json,Identification and Survey of a Novel Avian Coronavirus in Ducks
d92d26c41ab17c1cf0bea776233045118ffecb84.json,Molecular Characterization and Phylogenetic Analysis of New Variants of the Porcine Epidemic Diarrhea Virus in Gansu
bc04647c4db146a7078e6de38873824a95e99314.json,No evidence of enteric viral involvement in the new neonatal porcine diarrhoea syndrome in Danish pigs
bfe634ff1fa0e8f0a43c1bd5fa6e0b5bd17705ee.json,Comparative Genomic Analysis of Classical and Variant Virulent Parental/Attenuated Strains of Porcine Epidemic Diarrhea Virus
8ef88c681fa58f06406348a43ad1d63ab73c3b0e.json,Biosecurity Strategies for Backyard Poultry: A Controlled Way for Safe Food Production
805440d5e0c269e5c488937c6636ab0a2446b979.json,Development of a loop-mediated isothermal amplification assay for the detection and quantification of epizootic epitheliotropic disease virus (salmonid herpesvirus-3)
cd876d54e28e21dd65a06f43a23a182e035d4239.json,Molecular evolution of porcine epidemic diarrhea virus and porcine deltacoronavirus strains in Central China
5159ab148faaafed700258c0a6278cb1fb5476e7.json,Characterization of the Complete Genome of Chikungunya in Zhejiang
741d9ac96e2951be86d4f57d5dac2121953fe3bc.json,Emerging Microbes & Infections (2017) 6
bea1d1d130b407ba7382f561d3d193f6d9d646c7.json,Rapid one-step construction of a Middle East Respiratory Syndrome (MERS-CoV) infectious clone system by homologous recombination
2b239fe6cdaea749fbfd5c219b70ceb99ba5a844.json,Rapid Genome Sequencing of RNA Viruses
dbf7ea2d45fff41a73853c26e5fca9862fd0edcc.json,Discovery and Genomic Characterization of a Novel Bat Sapovirus with Unusual Genomic Features and Phylogenetic Position
f3c309c596c20f48f493b77e714ce957d877bdcb.json,Rotavirus A in wild and domestic animals from areas with environmental degradation in the Brazilian Amazon
2748111c3683cdd338b098c0b5d2aa6becfc0fee.json,Identification of a Novel Hypovirulence-Inducing Hypovirus From Alternaria alternata
4ba8032f2aedc74eda0d7f73e7b4977ad78a977d.json,Establishment of canine and feline cells expressing canine signaling lymphocyte activation molecule for canine distemper virus study
18cdd1a1d97483f2cb8a1586b2d4858dab46efa2.json,Short Communication
d26bfc769697813cc7f319934797f98641195310.json,Molecular characterization and phylogenetic analysis of porcine epidemic diarrhea virus (PEDV) samples from field cases in Fujian
9271f0b0a1dc37e0a0fa6edf79da42f98bb87026.json,Surveillance for respiratory and diarrheal pathogens at the human-pig interface in Sarawak
d1f82bd6a621efe50dc1888f875c82c7d948a547.json,A Diverse Group of Previously Unrecognized Human Rhinoviruses Are Common Causes of Respiratory Illnesses in Infants
1a485210a47a7eb2d39964a350d68ae52368c1df.json,Isolation and characterization of adenoviruses infecting endangered golden snub-nosed monkeys (Rhinopithecus roxellana)
7cb5fb2bfbc900ec54fa097f45d3e43cd160bd3d.json,Full-Length Genome Sequence of a Variant Porcine Epidemic Diarrhea Virus Strain
ac8d2e900ee0c6d713d153782a530ddee6d606aa.json,Influenza A virus PB1-F2 protein prolongs viral shedding in chickens lengthening the transmission window
cc8e81f5fd3efda044a42e965278d17c58bb4ea6.json,Analysis of the spike
6d86f444589890a4657acab7888a38806287387e.json,Characterization of the bacterial gut microbiota of piglets suffering from new neonatal porcine diarrhoea
b9795ebc63bc667ed27545d63f287cacf8604d62.json,Discovery of a polyomavirus in European badgers (Meles meles) and the evolution of host range in the family Polyomaviridae
09b3965d5c0af13d1da9e93e0a358df7bf698691.json,Kobuvirus (Aichivirus B) infection in Brazilian cattle herds
442c4cc45848e962be501bd21f5484df9d547ce1.json,Regional genetic diversity for NNV grouper viruses across the Indo- Asian region -implications for selecting virus resistance in farmed groupers OPEN
12834756cf70a24e0bc14906b131ca587f86dc02.json,Visual detection of porcine epidemic diarrhea virus using a novel reverse transcription polymerase spiral reaction method
0c4f848837c2e8eaf750682d4195cc9076d0cef5.json,A nationwide survey of Leishmania infantum infection in cats and associated risk factors in Italy Author summary
9044ecc75d28faa698b6405ad43874dbbf6b235d.json,Molecular investigation of a full-length genome of a Q1-like IBV strain isolated in Italy in 2013
14216854a073303d5e08cf7182dfb8881a01b2b8.json,Reverse transcription loop-mediated isothermal amplification for rapid and quantitative assay of covert mortality nodavirus in shrimp
e494ed8c504a8312c9df7936a8fc832e86d444e6.json,Detection of rickettsial DNA in ticks and wild boars in Kyoto City
65e283bcc916d47404574290ceb792071e9c4033.json,Coexistence of multiple coronaviruses in several bat colonies in an abandoned mineshaft Xing-Yi Ge
21869406b742378a0576765507f120b55cf92531.json,Middle East respiratory syndrome (MERS) coronavirus and dromedaries
288a3b8c05f0ef146facb5562ab6c0e46d0c55e0.json,Characterization of pantropic canine coronavirus from Brazil
480eba2a349789e138faa586879ebd479b068193.json,Rapid detection of transmissible gastroenteritis virus in swine small intestine samples using real-time reverse transcription recombinase polymerase amplification
0257dffb6a2cc8bdf6d252c400a38419ef256505.json,Genetic Diversity of Spike
c4a69b3423b111b1fac2552e0ec8701869c95f0f.json,Molecular characterization of a canine respiratory coronavirus strain detected in Italy ଝ
e9a9765d57cbca2e0c985f6fdcd04de38b0384cf.json,Prevalence of porcine circovirus type 3 in pigs in the southeastern Chinese province of Zhejiang
339a4c1d2e52d1dd89c9702f07d73e978fb67bc8.json,Feline models of viral pathogenesis: Opportunity knocks
2481c46ab43d983df5cac4bcccf258e14f6e148a.json,Pathogen prevalence in commercially reared bumble bees and evidence of spillover in conspecific populations
33fbcefc12a3f06bf2e20b88ac1b69d481746250.json,Serological evidence of MERS-CoV and HKU8-related CoV co-infection in Kenyan camels
5adf6613fe8688c9c324efb8cc68844c3535c81f.json,Bat Coronavirus in Brazil Related to Appalachian Ridge and Porcine Epidemic Diarrhea Viruses Tandem Repeat Insertion in African Swine Fever Virus
202f004261b2489f0e28acebc96cba9ebb576860.json,Recombinase polymerase amplification assay for rapid detection of lumpy skin disease virus
4b802901270fa1f6865899ec8b02066f37c176c8.json,Two novel bocaparvovirus species identified in wild Himalayan marmots
065b4479aa47cf07a1955ffd52ec2985a2a16a02.json,Presence and molecular characterisation of Giardia and Cryptosporidium in alpacas (Vicugna pacos) from Peru
84e8e0300802fb315520524a718492573ad79432.json,Factors influencing Dipylidium sp. infection in a free-ranging social carnivore
829d1f27ec77edc8dfd2ec11c800e0621e9864a0.json,Attenuation and characterization of porcine enteric alphacoronavirus strain GDS04 via serial cell passage
0428e40ab214b4133e308633148ef1e469519d3f.json,Transmissible Gastroenteritis Virus of Pigs and Porcine Epidemic Diarrhea Virus
479ec88cafa84577454985ed6aed219d30fea2bb.json,Use of recombinant S1 spike polypeptide to develop a TCoV-specific antibody ELISA
3290019883fad88c1c40279e2783a739dc7363fa.json,Supplementary Information Bats as reservoirs of mammalian paramyxoviruses
3aa2b50cbe082c95f23df885e74ca9648046d10c.json,Host-adapted Cryptosporidium and Enterocytozoon bieneusi genotypes in straw-colored fruit bats in Nigeria
56ac158658a5eb9ee2efbc07d6ec1474417fe8ba.json,Potential implication of new torque teno mini viruses in parapneumonic empyema in children
9cdd0959f4a3ba21a9d0b4c5e8707780f5c464ef.json,Discovery and characterization of novel RNA viruses in aquatic North American wild birds
c1111df73b989050bd7ffb92d274943ae5529777.json,Genome Sequence of Canine Polyomavirus in Respiratory Secretions of Dogs with Pneumonia of Unknown Etiology
9032901a1b5bd7fae2acaa2a43ff422536a606fb.json,Isolation and identification of a variant subtype G 2b porcine epidemic diarrhea virus and S gene sequence characteristic
e774416037df4fec55460aeef255ceab0dbb6cfd.json,Design and Performance of the CDC Real-Time Reverse Transcriptase PCR Swine Flu Panel for Detection of 2009 A (H1N1) Pandemic Influenza Virus ᰔ † ‡ Swine influenza viruses (SIV) have been shown to sporadically infect humans and are infrequently identified by the Influenza Division of the Centers for Disease Control and Prevention (CDC) after being received as unsubtypeable influenza A virus samples. Real-time reverse transcriptase PCR (rRT-PCR) procedures for detection and characterization of North American lineage (N. Am) SIV were developed and implemented at CDC for rapid identification of specimens from cases of suspected infections with SIV
a0de24c5fdb4a0e77b1b5e8c002ced81ebe9b227.json,Infectious Bronchitis Virus in Poultry: Molecular Epidemiology and Factors Leading to the Emergence and Reemergence of Novel Strains of Infectious Bronchitis Virus
68442b3c8a6bb572088746a3b00300efa080c1e4.json,Nucleic acid sequence-based amplification methods to detect avian influenza virus
913947b9629eb88d1777447affa49a1f45de7e46.json,Dual detection of Legionella pneumophila and Legionella species by real-time PCR targeting the 23S-5S rRNA gene spacer region
f4185f72f8808fa0c927ce358267368866cfa2eb.json,Characterizing 56 complete SARS-CoV S-gene sequences from Hong Kong
63400630640a71cb3db834f1c4e8dbd3209bfb6d.json,Canine distemper virus may affect European wild cat populations in Central Spain
98ee81384c2646b2f2517792a34d175bf27e69e8.json,An updated TaqMan real-time PCR for canine and feline parvoviruses
049294a884d39102b06a634ba0f4bd3185fcc478.json,Virology Journal
66c3a788a187f69c4221381744b145d2ed197c25.json,EDITORIAL A WINTER OF WINDBORNE SPREAD
c3bcae4e00c1244d63784b678740cfe2545a0870.json,Bats
372f3a4aac120be6b70f0b3d51481ab2679a6b92.json,Full-Genome Analysis of a Canine Pneumovirus Causing Acute Respiratory Disease in Dogs
2a342bddeca93a319539fa01061776543e38a88f.json,Genetically Diverse Coronaviruses in Wild Bird Populations of Northern England
ec69d4cf6cbbee8eab930f347ca9ad135db8ef28.json,:1-27. 5. Schwartzman W. Bartonella (Roch-alimaea) infections: beyond cat scratch
4c7f6c52fe043745887db5406196b1d5099c9614.json,Multiple Introductions of Domestic Cat Feline Leukemia Virus in Endangered Florida Panthers 1
78c991a34ec87c73006a683cd641762d15597890.json,Detection and Molecular Diversity of Spike Gene of Porcine Epidemic Diarrhea Virus in China
be33a593fc84e85ffc3cad82dbe2e65c26539778.json,Cross-species transmission and emergence of novel viruses from birds
bcdceb50d70afda0d8615859b356484af61aab04.json,Specific
fd990c95b7300a2e18a8be156f159943246e06b5.json,Citrus tristeza virus: evolution of complex and varied genotypic groups
dba2fe511cf453cbd54096ee1b53be7dd3a56b33.json,Detection of non-primate hepaciviruses in UK dogs
4d1e612e20a20982d6e1a7cd01bccef469cc549f.json,Cross-sectional study of MERS-CoV-specific RNA and antibodies in animals that have had contact with MERS patients in Saudi Arabia-NC-ND license (http:// creativecommons.org/licenses/by-nc-nd/4.0/)
2c3089be145d131c3a53aca5f1bf485c253fc507.json,Rotavirus I in feces of a cat with diarrhea
413227edb89564cc432e35e54b4455e72f44e8d1.json,Partial sequence of the spike glycoprotein gene of transmissible gastroenteritis viruses isolated in Korea
7b2ce72842bc40763d6f9696a8f4280d741cc5a3.json,Avian influenza surveillance in domestic waterfowl and environment of live bird markets in Bangladesh
56e7f3e210952c559633020f5910284c76111fde.json,Detection and molecular characterisation of bovine corona and toroviruses from Croatian cattle
cfa1092f5723209483032f0d85d2aba7973d7140.json,Prospective study of avian influenza H9 infection in commercial poultry farms of Punjab Province and Islamabad Capital Territory
6368593d2407292cdfa50cd3747bd3dc6ccad171.json,Virological and serological findings in dogs with naturally occurring distemper
515da9e83a07430922c9fe2a979c0698799aa56c.json,viruses Astrovirus Diagnostics
19b7c520507c30fd13605e20453fe8b28d70a0c2.json,Molecular detection and genetic characterization of kobuviruses and astroviruses in asymptomatic local pigs in East Africa
68e2c47647afe4bf0237d9f17bb7787738fc8663.json,Cameroonian fruit bats harbor divergent viruses
e0809e2fdca80e23102520b7c9f361db655874d6.json,Phylogenetic analysis of a highly conserved region of the polymerase gene from 11 coronaviruses and development of a consensus polymerase chain reaction assay
cd4c984e7afa08f850f9173578fbae31d92a64a5.json,Genetic Diversity and Phylodynamics of Avian Coronaviruses in Egyptian Wild Birds
08a5c34ec22e96c9763e99e5b5a6f4df109ed0d8.json,Rapid and real-time detection technologies for emerging viruses of biomedical importance Rapid and real-time detection technologies for emerging viruses of biomedical importance
5479a0b2eb8bb566074e933d9e398fbb7db09ab1.json,Metagenomic Approach to Characterizing Disease Epidemiology in a Disease-Endemic Environment in Northern Thailand
fae4be955c26b2771a6eb3ab5405ffdbbc2186b9.json,Prevalence
0c4bfbf56443b6d80e018f40564789037ce69418.json,Porcine Deltacoronavirus in Mainland China
6986e55cd9e5fd76339b6a6825b2c3069126555e.json,Molecular Epidemiological Investigation of Porcine kobuvirus and Its Coinfection Rate with PEDV and SaV in Northwest China
3391fcc4d89196ca239c043cfb37e68d8d2e370a.json,Differences in the intestinal microbiota between uninfected piglets and piglets infected with porcine epidemic diarrhea virus
9d2b629587a3ed9d02fce5ae3c76cb663f106ce0.json,Development of an RT-PCR diagnostic test for an avian astrovirus
c290f9617c78697d527d8a58bdbd8ef9af47fcfc.json,Metagenomic Survey for Viruses in Western Arctic Caribou
5893fce58f11ff4e5510d0c4de7f9097c7a1869a.json,Genetics and Pathogenesis of Feline Infectious Peritonitis Virus
be570625e254bba4037fddee9d2dd46f892f012e.json,Supplementary appendix
8041d43c81822cc671336b37a3a7d93e1a24e663.json,Genetic characterization of human bocavirus among children with severe acute respiratory infection in China
2b20afed6f91c23379ef9524c0eeb58cd616b0d5.json,Natural Vertical Transmission of Zika Virus in Larval Aedes aegypti Populations
f50f955765ef1c7136b8566d027313849942e5a7.json,Virome diversity analysis reveals novel enteroviruses and a human picobirnavirus in stool samples from African green monkeys with diarrhea
86d626bc8e5985b1114bc4b6c21b4b8f1b45a64a.json,Molecular characterization of a new PToV strain. Evolutionary implications
f65cdf4a48c1ad11e613449dad480736e9d26945.json,Snapshot of Viral Infections in Wild Carnivores Reveals Ubiquity of Parvovirus and Susceptibility of Egyptian Mongoose to Feline Panleukopenia Virus
75c2dba50049d4ee01ac711d152c62b018f31cf9.json,Reverse Genetics for Type I Feline Coronavirus Field Isolate To Study the Molecular Pathogenesis of Feline Infectious Peritonitis
391b5e4de16e1f45e2e24f39e017c5e8a459e6ed.json,Molecular investigations on the prevalence and viral load of enteric viruses in pigs from five European countries
4000007338dbc4610d3cf00b1f22236cfff8b367.json,Isolation and characterization of Acanthamoeba spp. from air-conditioners in Kuala Lumpur
9000d72e1e522099e6a53feeda6aa6d884a1b179.json,Shared Common Ancestry of Rodent Alphacoronaviruses Sampled Globally
961271395fcba5d05a3dee6de84cf1a1f19b1002.json,Establishment of reverse transcription loop-mediated isothermal amplification for rapid detection and differentiation of canine distemper virus infected and vaccinated animals
30883006fac368916236528e83a151cb355496a0.json,Molecular Detection of Circovirus and Adenovirus in Feces of Fur Seals (Arctocephalus spp.)
cb43de0358c05aba59dfb4957432fc2cbe31b30e.json,Antagonistic Pleiotropy and Fitness Trade-Offs Reveal Specialist and Generalist Traits in Strains of Canine Distemper Virus
ac9c190668aef9289bef4bf4e3c7716b2e334d86.json,First detection and molecular identification of Borrelia species in Bactrian camel (Camelus bactrianus) from Northwest China
f0383dfc986d198dd48125704827db59270605f0.json,The Hemagglutinin/Esterase Gene of Human Coronavirus Strain OC43: Phylogenetic Relationships to Bovine and Murine Coronaviruses and Influenza C Virus
03148d1ba3c986ec7306ab2a90bcd6082c512f49.json,Evidence for Retrovirus and Paramyxovirus Infection of Multiple Bat Species in China
7f0a4a2736bd9838bf06dd0b208986282269529f.json,External quality assessment for the molecular detection of MERS-CoV in China
